,team,conf,conf_rank,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score,year
2453,Louisiana Tech,C-USA,4,0,0,1,1,79.26,128.91,2016
2454,Middle Tennessee State,C-USA,5,0,0,1,1,79.55,128.26,2016
2455,Southern Miss,C-USA,6,0,0,9,9,79.65,126.05,2016
2456,Western Kentucky,C-USA,7,0,0,8,8,80.13,124.1,2016
2457,North Texas,C-USA,8,0,0,6,6,78.96,122.36,2016
2458,UTSA,C-USA,9,0,0,8,8,79.11,120.32,2016
2459,FIU,C-USA,10,0,0,5,5,78.37,119.8,2016
2460,Charlotte,C-USA,11,0,0,5,5,78.65,106.83,2016
2461,Old Dominion,C-USA,12,0,0,2,2,77.95,106.63,2016
2462,UTEP,C-USA,13,0,0,3,3,77.54,99.39,2016
2463,Rice,C-USA,14,0,0,2,2,77.8,93.86,2016
2464,Western Michigan,MAC,1,0,0,1,1,81.68,160.72,2016
2465,Toledo,MAC,2,0,0,1,1,79.92,132.92,2016
2466,Miami (OH),MAC,3,0,0,1,1,79.65,129.79,2016
2467,Central Michigan,MAC,4,0,0,7,7,79.2,112.52,2016
2468,Bowling Green,MAC,5,0,0,5,5,78.68,111.58,2016
2469,Northern Illinois,MAC,6,0,0,4,4,78.25,111.4,2016
2470,Ball State,MAC,7,0,0,6,6,78.35,110.91,2016
2471,Ohio,MAC,8,0,0,5,5,77.88,109.82,2016
2472,Buffalo,MAC,9,0,0,5,5,78.53,107.51,2016
2473,Eastern Michigan,MAC,10,0,0,5,5,77.62,102.89,2016
2474,Kent State,MAC,11,0,0,1,1,77.2,82.77,2016
2475,Akron,MAC,12,0,0,2,2,78.27,82.29,2016
2476,Boise State,M-West,1,0,0,2,2,82.28,160.66,2016
2477,Colorado State,M-West,2,0,0,1,1,80.94,150.5,2016
2478,UNLV,M-West,3,0,0,1,1,79.37,142.78,2016
2479,San Diego State,M-West,4,0,0,1,1,80.19,141.93,2016
2480,New Mexico,M-West,5,0,0,1,1,79.99,141.76,2016
2481,San Jose State,M-West,6,0,0,1,1,80.46,137.84,2016
2482,Fresno State,M-West,7,0,0,1,1,80.17,137.22,2016
2483,Utah State,M-West,8,0,0,1,1,80.06,130.65,2016
2484,Nevada,M-West,9,0,0,8,8,78.16,118.76,2016
2485,Hawaii,M-West,10,0,0,7,7,78.95,111.87,2016
2486,Air Force,M-West,11,0,0,4,4,77.33,110.9,2016
2487,Wyoming,M-West,12,0,0,6,6,77.7,109.65,2016
2488,Montana,Big-Sky,1,0,0,3,3,78.1,75.88,2016
2489,Northern Arizona,Big-Sky,2,0,0,2,2,77.35,75.01,2016
2490,Eastern Washington,Big-Sky,3,0,0,2,2,78.75,64.63,2016
2491,Northern Colorado,Big-Sky,4,0,0,3,3,75.86,56.31,2016
2492,Weber State,Big-Sky,5,0,0,2,2,78.39,48.18,2016
2493,Montana State,Big-Sky,6,0,0,1,1,76.25,46.61,2016
2494,Portland State,Big-Sky,7,0,0,1,1,76.9,46.18,2016
2495,Idaho State,Big-Sky,8,0,0,0,0,76.11,45.42,2016
2496,Coastal Carolina,B-South,1,0,0,4,4,75.81,97.11,2016
2497,Liberty,B-South,2,0,0,1,1,76.14,35.65,2016
2498,Gardner-Webb,B-South,3,0,0,0,0,77.45,29.25,2016
2499,Stony Brook,B-South,4,0,0,1,1,76.39,25.36,2016
2500,Charleston Southern,B-South,5,0,0,0,0,74.95,24.29,2016
2501,Virginia Military Institute,B-South,6,0,0,0,0,76.77,20.11,2016
2502,Kennesaw State,B-South,7,0,0,1,1,71.11,20,2016
2503,Presbyterian,B-South,8,0,0,0,0,74.44,17.72,2016
2504,Richmond,CAA,1,0,0,2,2,77.68,57.89,2016
2505,James Madison,CAA,2,0,0,1,1,76.78,55.72,2016
2506,Rhode Island,CAA,3,0,0,2,2,79.5,46.14,2016
2507,Towson,CAA,4,0,0,2,2,79.52,37.47,2016
2508,Delaware,CAA,5,0,0,1,1,76.63,32.74,2016
2509,Villanova,CAA,6,0,0,2,2,76.24,30.97,2016
2510,William & Mary,CAA,7,0,0,1,1,73.99,27.71,2016
2511,New Hampshire,CAA,8,0,0,0,0,74.89,14.63,2016
2512,Maine,CAA,9,0,0,0,0,69.97,-0.11,2016
2513,Yale,Ivy,1,0,0,6,6,80.22,102.29,2016
2514,Columbia,Ivy,2,0,0,6,6,78.34,90.67,2016
2515,Harvard,Ivy,3,0,0,4,4,79.19,74.84,2016
2516,Pennsylvania,Ivy,4,0,0,1,1,77.12,53.42,2016
2517,Dartmouth,Ivy,5,0,0,1,1,76.25,42.51,2016
2518,Princeton,Ivy,6,0,0,2,2,80.75,42.21,2016
2519,Cornell,Ivy,7,0,0,1,1,82.21,12.21,2016
2520,Brown,Ivy,8,0,0,1,1,80.69,10.69,2016
2521,Florida A&M,MEAC,1,0,0,2,2,78.4,63.31,2016
2522,Bethune-Cookman,MEAC,2,0,0,1,1,78.49,56.07,2016
2523,South Carolina State,MEAC,3,0,0,1,1,79.29,27.65,2016
2524,North Carolina Central,MEAC,4,0,0,0,0,76.33,24.82,2016
2525,Savannah State,MEAC,5,0,0,1,1,78.15,24.24,2016
2526,Delaware State,MEAC,6,0,0,1,1,76.66,19.92,2016
2527,Norfolk State,MEAC,7,0,0,1,1,78.36,16.68,2016
2528,Hampton,MEAC,8,0,0,0,0,75.22,15.61,2016
2529,North Carolina A&T,MEAC,9,0,0,0,0,77.32,14.61,2016
2530,Morgan State,MEAC,10,0,0,0,0,76.67,6.67,2016
2531,Howard,MEAC,11,0,0,0,0,69.97,-0.03,2016
2532,North Dakota State,MVC,1,0,0,1,1,76.95,77.25,2016
2533,Northern Iowa,MVC,2,0,0,3,3,77.04,68.3,2016
2534,South Dakota State,MVC,3,0,0,3,3,77.18,61.31,2016
2535,Youngstown State,MVC,4,0,0,3,3,79.41,46.34,2016
2536,Indiana State,MVC,5,0,0,2,2,75.71,39.37,2016
2537,Illinois State,MVC,6,0,0,1,1,75.92,34.92,2016
2538,Missouri State,MVC,7,0,0,0,0,76.98,27.34,2016
2539,Southern Illinois,MVC,8,0,0,1,1,74.17,16.63,2016
2540,Western Illinois,MVC,9,0,0,1,1,73.76,11.29,2016
2541,Robert Morris,NEC,1,0,0,1,1,77.04,21.06,2016
2542,Sacred Heart,NEC,2,0,0,1,1,82.5,12.5,2016
2543,Monmouth,NEC,3,0,0,0,0,72.94,8.82,2016
2544,Central Connecticut State,NEC,4,0,0,0,0,76.67,6.67,2016
2545,Wagner,NEC,5,0,0,0,0,70,0,2016
2546,Bryant,NEC,NA,NA,NA,NA,NA,0,0,2016
2547,Duquesne,NEC,NA,NA,NA,NA,NA,0,0,2016
2548,Tennessee State,OVC,1,0,0,4,4,79.19,81.09,2016
2549,Austin Peay,OVC,2,0,0,0,0,76.93,67.88,2016
2550,Jacksonville State,OVC,3,0,0,4,4,81.94,58.06,2016
2551,Eastern Kentucky,OVC,4,0,0,1,1,76.12,56.1,2016
2552,Southeast Missouri State,OVC,5,0,0,4,4,79.46,55.17,2016
2553,Tennessee Tech,OVC,6,0,0,1,1,74.7,49.02,2016
2554,Murray State,OVC,7,0,0,2,2,76.25,42.71,2016
2555,Eastern Illinois,OVC,8,0,0,1,1,78.45,25.15,2016
2556,Tennessee-Martin,OVC,9,0,0,0,0,75.99,11.94,2016
2557,Lehigh,Patriot,1,0,0,1,1,76.49,37.73,2016
2558,Georgetown,Patriot,2,0,0,1,1,76.67,19.96,2016
2559,Bucknell,Patriot,3,0,0,0,0,76.43,19.13,2016
2560,Fordham,Patriot,4,0,0,1,1,76.39,19.12,2016
2561,Holy Cross,Patriot,5,0,0,1,1,79.43,18.82,2016
2562,Colgate,Patriot,6,0,0,0,0,75.19,15.51,2016
2563,Lafayette,Patriot,7,0,0,0,0,77.24,14.44,2016
2564,Georgia Southern,SBC,1,0,0,1,1,80.32,149.4,2016
2565,South Alabama,SBC,2,0,0,9,9,79.08,134.08,2016
2566,Arkansas State,SBC,3,0,0,8,8,79.65,132.18,2016
2567,Troy,SBC,4,0,0,7,7,78.54,127.73,2016
2568,Louisiana,SBC,5,0,0,6,6,78.46,115.83,2016
2569,Appalachian State,SBC,6,0,0,5,5,78.2,111.72,2016
2570,Texas State,SBC,7,0,0,8,8,78.38,111.71,2016
2571,Idaho,SBC,8,0,0,4,4,77.16,101.42,2016
2572,Louisiana-Monroe,SBC,9,0,0,4,4,77.88,99.51,2016
2573,Georgia State,SBC,10,0,0,3,3,77.6,96.32,2016
2574,New Mexico State,SBC,11,0,0,3,3,77.24,94.49,2016
2575,Stephen F. Austin,SLC,1,0,0,2,2,73.53,79.35,2016
2576,Lamar,SLC,2,0,0,2,2,77.38,79.32,2016
2577,Sam Houston State,SLC,3,0,0,2,2,78.63,69.3,2016
2578,Sam Houston State,SLC,3,0,0,2,2,78.63,69.3,2016
2579,Abilene Christian,SLC,4,0,0,2,2,78.35,NA,2016
2580,Central Arkansas,SLC,5,0,0,2,2,78.48,62.3,2016
2581,McNeese State,SLC,6,0,0,3,3,78.02,46.78,2016
2582,Nicholls State,SLC,7,0,0,2,2,78.65,41.98,2016
2583,Southeastern Louisiana,SLC,8,0,0,1,1,76.03,40.99,2016
2584,Northwestern State,SLC,9,0,0,0,0,77.3,35.3,2016
2585,Houston Baptist,SLC,10,0,0,1,1,79.95,9.95,2016
2586,Incarnate Word,SLC,11,0,0,0,0,73.01,NA,2016
2587,Samford,Southern,1,0,0,2,2,73.95,64.62,2016
2588,Western Carolina,Southern,2,0,0,2,2,78.34,47.73,2016
2589,Wofford,Southern,3,0,0,0,0,76.27,46.72,2016
2590,Furman,Southern,4,0,0,2,2,73.37,45.22,2016
2591,Chattanooga,Southern,5,0,0,1,1,78.67,34.03,2016
2592,Mercer,Southern,6,0,0,1,1,72.32,29.96,2016
2593,Elon,Southern,7,0,0,0,0,75.22,15.61,2016
2594,The Citadel,Southern,8,0,0,0,0,72.56,7.67,2016
2595,East Tennessee State,Southern,NA,NA,NA,NA,NA,0,0,2016
2596,Jackson State,SW-AC,1,0,0,1,1,78.07,31.8,2016
2597,Prairie View A&M,SW-AC,2,0,0,0,0,77.53,29.53,2016
2598,Southern University,SW-AC,3,0,0,1,1,78.89,26.44,2016
2599,Alabama State,SW-AC,4,0,0,1,1,78.75,26.02,2016
2600,Alcorn State,SW-AC,5,0,0,1,1,78.57,25.55,2016
2601,Alabama A&M,SW-AC,6,0,0,0,0,78.42,8.42,2016
2602,Texas Southern,SW-AC,7,0,0,0,0,76.67,6.67,2016
2603,Grambling State,SW-AC,NA,NA,NA,NA,NA,0,0,2016
2604,Mississippi Valley State,SW-AC,NA,NA,NA,NA,NA,0,0,2016
2605,Florida State,ACC,1,4,8,1,13,91.1,292.88,2017
2606,Miami,ACC,2,0,1,1,2,88.68,248.67,2017
2607,Clemson,ACC,3,2,8,4,14,92.1,238.91,2017
2608,Virginia Tech,ACC,4,0,5,2,7,86.13,217.74,2017
2609,North Carolina,ACC,5,0,4,1,5,86.43,207.81,2017
2610,Louisville,ACC,6,0,3,1,4,85.56,205.15,2017
2611,Pittsburgh,ACC,7,0,4,1,5,84.94,202.12,2017
2612,Duke,ACC,8,0,1,2,3,84.9,184.46,2017
2613,Georgia Tech,ACC,9,0,1,2,3,83.89,184.4,2017
2614,N.C. State,ACC,10,0,0,2,2,84.68,180.46,2017
2615,Syracuse,ACC,11,0,1,2,3,83.57,180.08,2017
2616,Virginia,ACC,12,0,0,2,2,83.13,172.5,2017
2617,Boston College,ACC,13,0,0,1,1,82.63,162.61,2017
2618,Wake Forest,ACC,14,0,0,1,1,82.69,161.99,2017
2619,Oklahoma,Big-12,1,0,1,1,2,89.93,270.79,2017
2620,Texas,Big-12,2,0,7,1,8,87.58,217.76,2017
2621,TCU,Big-12,3,0,4,1,5,85.18,210.03,2017
2622,Oklahoma State,Big-12,4,0,2,1,3,84.95,194.18,2017
2623,Baylor,Big-12,5,0,0,2,2,84.6,193.36,2017
2624,Texas Tech,Big-12,6,0,1,1,2,84.84,183.07,2017
2625,Iowa State,Big-12,7,0,0,2,2,83.9,180.53,2017
2626,West Virginia,Big-12,8,0,0,2,2,84.18,174.68,2017
2627,Kansas State,Big-12,9,0,0,2,2,83.33,169.37,2017
2628,Kansas,Big-12,10,0,0,1,1,82.18,159.35,2017
2629,Ohio State,Big-Ten,1,5,1,2,8,94.59,312.14,2017
2630,Michigan,Big-Ten,2,2,1,8,11,91.2,296.03,2017
2631,Penn State,Big-Ten,3,0,1,1,2,88.32,240.47,2017
2632,Maryland,Big-Ten,4,0,8,2,10,86.86,230.17,2017
2633,Nebraska,Big-Ten,5,0,6,1,7,87.81,224.33,2017
2634,Michigan State,Big-Ten,6,0,4,2,6,84.9,203.65,2017
2635,Wisconsin,Big-Ten,7,0,2,1,3,85.82,193.87,2017
2636,Iowa,Big-Ten,8,1,2,1,4,84.52,191.44,2017
2637,Rutgers,Big-Ten,9,0,3,2,5,83.71,189.01,2017
2638,Illinois,Big-Ten,10,0,0,2,2,83.71,185.24,2017
2639,Northwestern,Big-Ten,11,0,1,1,2,85.04,182.07,2017
2640,Minnesota,Big-Ten,12,0,0,2,2,83.24,171.42,2017
2641,Indiana,Big-Ten,13,0,0,2,2,83.19,167.99,2017
2642,Purdue,Big-Ten,14,0,0,2,2,81.88,158.89,2017
2643,USC,Pac-12,1,2,1,9,12,91.93,297.1,2017
2644,Stanford,Pac-12,2,3,7,4,14,92.56,246.79,2017
2645,Oregon,Pac-12,3,0,5,2,7,87.24,230.04,2017
2646,UCLA,Pac-12,4,2,5,1,8,88.38,229.13,2017
2647,Washington,Pac-12,5,0,9,9,18,88.45,224.74,2017
2648,Arizona State,Pac-12,6,0,4,1,5,85.45,206.68,2017
2649,Utah,Pac-12,7,0,3,2,5,86.04,205.78,2017
2650,Colorado,Pac-12,8,0,3,2,5,85.21,203.78,2017
2651,Washington State,Pac-12,9,0,1,2,3,83.63,186.45,2017
2652,Arizona,Pac-12,10,0,1,2,3,84.11,185.88,2017
2653,Oregon State,Pac-12,11,0,1,2,3,83.85,181.32,2017
2654,California,Pac-12,12,0,1,1,2,84.01,159.53,2017
2655,Alabama,SEC,1,6,1,4,11,93.76,323.87,2017
2656,Georgia,SEC,2,3,1,5,9,92.27,301.6,2017
2657,LSU,SEC,3,1,1,9,11,91.05,287.66,2017
2658,Auburn,SEC,4,1,1,1,3,89.34,255.92,2017
2659,Florida,SEC,5,0,1,1,2,89.11,251.23,2017
2660,Texas A&M,SEC,6,0,8,2,10,87.93,248.58,2017
2661,Tennessee,SEC,7,1,4,2,7,87.24,237.21,2017
2662,South Carolina,SEC,8,0,6,2,8,87.14,227.58,2017
2663,Mississippi State,SEC,9,0,4,1,5,86.11,220.22,2017
2664,Arkansas,SEC,10,0,4,2,6,86.02,212.74,2017
2665,Kentucky,SEC,11,0,5,1,6,86.04,207.73,2017
2666,Ole Miss,SEC,12,0,3,1,4,86.06,207.63,2017
2667,Missouri,SEC,13,0,1,2,3,84.59,187.71,2017
2668,Vanderbilt,SEC,14,0,0,1,1,83.4,167.42,2017
2669,UCF,AAC,1,0,1,2,3,83.36,178.34,2017
2670,Memphis,AAC,2,0,1,2,3,81.87,177.6,2017
2671,Cincinnati,AAC,3,0,0,2,2,82.7,167.8,2017
2672,Houston,AAC,4,0,0,1,1,82.38,160.34,2017
2673,USF,AAC,5,0,0,1,1,81.65,150.65,2017
2674,East Carolina,AAC,6,0,0,1,1,80.83,144.55,2017
2675,SMU,AAC,7,0,0,1,1,81.13,140.4,2017
2676,Tulsa,AAC,8,0,0,1,1,79.87,135.07,2017
2677,Navy,AAC,9,0,0,1,1,78,131.73,2017
2678,Connecticut,AAC,10,0,0,9,9,79.39,121.64,2017
2679,Tulane,AAC,11,0,0,4,4,78.55,114.66,2017
2680,Temple,AAC,12,0,0,5,5,78.76,108.13,2017
2681,Florida Atlantic,C-USA,1,0,1,1,2,82.14,171.18,2017
2682,Southern Miss,C-USA,2,0,0,1,1,80.87,152.71,2017
2683,UTSA,C-USA,3,0,0,1,1,80.81,151.48,2017
2684,Western Kentucky,C-USA,4,0,0,1,1,79.7,138.03,2017
2685,FIU,C-USA,5,0,0,1,1,81.03,137.75,2017
2686,Marshall,C-USA,6,0,0,9,9,80.06,132.84,2017
2687,Middle Tennessee State,C-USA,7,0,0,1,1,80.02,128.1,2017
2688,Louisiana Tech,C-USA,8,0,0,5,5,79.6,121.72,2017
2689,UAB,C-USA,9,0,0,5,5,77.89,115.95,2017
2690,Charlotte,C-USA,10,0,0,5,5,78.25,111.82,2017
2691,North Texas,C-USA,11,0,0,6,6,78.79,111.16,2017
2692,Rice,C-USA,12,0,0,3,3,78.45,101.12,2017
2693,Old Dominion,C-USA,13,0,0,4,4,77.99,99.41,2017
2694,UTEP,C-USA,14,0,0,1,1,77.2,85.51,2017
2695,Toledo,MAC,1,0,0,1,1,80.82,146.6,2017
2696,Bowling Green,MAC,2,0,0,1,1,79.73,138.14,2017
2697,Western Michigan,MAC,3,0,0,1,1,79.79,129.94,2017
2698,Ball State,MAC,4,0,0,1,1,79.15,128.8,2017
2699,Central Michigan,MAC,5,0,0,8,8,79.09,127.4,2017
2700,Miami (OH),MAC,6,0,0,8,8,79.78,126.73,2017
2701,Northern Illinois,MAC,7,0,0,1,1,78.92,122.74,2017
2702,Ohio,MAC,8,0,0,8,8,78.81,120.83,2017
2703,Buffalo,MAC,9,0,0,6,6,78.23,112.97,2017
2704,Eastern Michigan,MAC,10,0,0,3,3,76.97,100.97,2017
2705,Kent State,MAC,11,0,0,3,3,77.04,94.88,2017
2706,Akron,MAC,12,0,0,1,1,77.09,88.91,2017
2707,Boise State,M-West,1,0,1,1,2,83.11,167.43,2017
2708,Colorado State,M-West,2,0,0,1,1,81.15,158.09,2017
2709,San Diego State,M-West,3,0,0,1,1,81.25,149.69,2017
2710,Fresno State,M-West,4,0,0,1,1,79.96,137.74,2017
2711,Hawaii,M-West,5,0,0,1,1,79.27,133.96,2017
2712,Nevada,M-West,6,0,0,9,9,78.8,125.03,2017
2713,San Jose State,M-West,7,0,0,8,8,78.89,122.11,2017
2714,Wyoming,M-West,8,0,0,7,7,78.83,122.05,2017
2715,Utah State,M-West,9,0,0,8,8,78.99,120,2017
2716,Air Force,M-West,10,0,0,7,7,76.48,115.88,2017
2717,UNLV,M-West,11,0,0,6,6,78.75,109.9,2017
2718,New Mexico,M-West,12,0,0,5,5,78.98,109.85,2017
2719,Eastern Washington,Big-Sky,1,0,0,4,4,78,92.82,2017
2720,Northern Arizona,Big-Sky,2,0,0,4,4,77.58,77.63,2017
2721,Montana State,Big-Sky,3,0,0,2,2,77.63,71.96,2017
2722,Weber State,Big-Sky,4,0,0,1,1,76.96,64.24,2017
2723,Montana,Big-Sky,5,0,0,1,1,77.42,48.96,2017
2724,Northern Colorado,Big-Sky,6,0,0,1,1,77.35,47.94,2017
2725,Portland State,Big-Sky,7,0,0,1,1,76.57,37.83,2017
2726,Sacramento State,Big-Sky,8,0,0,0,0,76.48,31.33,2017
2727,Idaho State,Big-Sky,9,0,0,0,0,78.17,8.17,2017
2728,Stony Brook,B-South,1,0,0,3,3,79.07,51.96,2017
2729,Kennesaw State,B-South,2,0,0,1,1,77.86,51.87,2017
2730,Liberty,B-South,3,0,0,3,3,80.21,40.17,2017
2731,Charleston Southern,B-South,4,0,0,0,0,77.79,15.53,2017
2732,Virginia Military Institute,B-South,5,0,0,0,0,76.81,6.81,2017
2733,Gardner-Webb,B-South,6,0,0,0,0,71.97,1.97,2017
2734,Villanova,CAA,1,0,0,3,3,78.36,73.85,2017
2735,James Madison,CAA,2,0,0,4,4,78.26,67.71,2017
2736,Delaware,CAA,3,0,0,2,2,78.88,58.54,2017
2737,William & Mary,CAA,4,0,0,1,1,78.16,39.61,2017
2738,Richmond,CAA,5,0,0,1,1,77.63,22.7,2017
2739,Towson,CAA,6,0,0,0,0,76.21,18.5,2017
2740,New Hampshire,CAA,7,0,0,0,0,76.82,13.6,2017
2741,Maine,CAA,8,0,0,0,0,75.14,10.24,2017
2742,Rhode Island,CAA,NA,NA,NA,NA,NA,0,0,2017
2743,Harvard,Ivy,1,0,0,4,4,78.89,99.16,2017
2744,Yale,Ivy,2,0,0,5,5,80.19,95.54,2017
2745,Pennsylvania,Ivy,3,0,0,3,3,77.64,79.22,2017
2746,Princeton,Ivy,4,0,0,3,3,79.74,56.04,2017
2747,Columbia,Ivy,5,0,0,0,0,75.86,43.63,2017
2748,Brown,Ivy,6,0,0,1,1,77.78,37.71,2017
2749,Dartmouth,Ivy,7,0,0,1,1,77.22,35.05,2017
2750,Cornell,Ivy,8,0,0,0,0,76.6,32.15,2017
2751,Savannah State,MEAC,1,0,0,1,1,78.67,49.86,2017
2752,Howard,MEAC,2,0,0,2,2,79.33,27.75,2017
2753,North Carolina Central,MEAC,3,0,0,1,1,76.76,26.67,2017
2754,Florida A&M,MEAC,4,0,0,1,1,76.05,18.09,2017
2755,Morgan State,MEAC,5,0,0,1,1,77.88,15.74,2017
2756,Delaware State,MEAC,6,0,0,1,1,81.65,11.65,2017
2757,South Carolina State,MEAC,7,0,0,1,1,79.98,9.98,2017
2758,Bethune-Cookman,MEAC,8,0,0,0,0,77.76,7.76,2017
2759,North Carolina A&T,MEAC,9,0,0,0,0,71.48,2.97,2017
2760,North Dakota State,MVC,1,0,0,1,1,76.87,82.65,2017
2761,Southern Illinois,MVC,2,0,0,3,3,77.64,79.79,2017
2762,South Dakota State,MVC,3,0,0,1,1,77.14,70.87,2017
2763,Illinois State,MVC,4,0,0,0,0,76.86,54.55,2017
2764,Western Illinois,MVC,5,0,0,1,1,77.4,36.02,2017
2765,Missouri State,MVC,6,0,0,1,1,78.15,32.02,2017
2766,Northern Iowa,MVC,7,0,0,1,1,78.99,26.77,2017
2767,Indiana State,MVC,8,0,0,0,0,76.24,24.61,2017
2768,Youngstown State,MVC,9,0,0,1,1,78.09,24.07,2017
2769,Monmouth,NEC,1,0,0,2,2,78.32,40.88,2017
2770,Saint Francis (PA),NEC,2,0,0,0,0,77.49,14.94,2017
2771,Sacred Heart,NEC,3,0,0,0,0,72.97,5.92,2017
2772,Bryant,NEC,NA,NA,NA,NA,NA,0,0,2017
2773,Duquesne,NEC,NA,NA,NA,NA,NA,0,0,2017
2774,Robert Morris,NEC,NA,NA,NA,NA,NA,0,0,2017
2775,Wagner,NEC,NA,NA,NA,NA,NA,0,0,2017
2776,Austin Peay,OVC,1,0,0,3,3,75.55,88.84,2017
2777,Eastern Kentucky,OVC,2,0,0,3,3,78.3,73.32,2017
2778,Jacksonville State,OVC,3,0,0,1,1,78.18,66.06,2017
2779,Tennessee-Martin,OVC,4,0,0,0,0,76.64,49.44,2017
2780,Tennessee State,OVC,5,0,0,2,2,78.41,40.82,2017
2781,Southeast Missouri State,OVC,6,0,0,0,0,76.96,33.67,2017
2782,Tennessee Tech,OVC,7,0,0,1,1,77.66,30.13,2017
2783,Murray State,OVC,8,0,0,0,0,75.5,10.99,2017
2784,Eastern Illinois,OVC,9,0,0,0,0,76.67,6.67,2017
2785,Lafayette,Patriot,1,0,0,0,0,77.02,40.25,2017
2786,Holy Cross,Patriot,2,0,0,2,2,80.26,30.54,2017
2787,Fordham,Patriot,3,0,0,0,0,76.36,24.95,2017
2788,Lehigh,Patriot,4,0,0,0,0,76.15,24.26,2017
2789,Colgate,Patriot,5,0,0,1,1,80.05,10.05,2017
2790,Georgetown,Patriot,NA,NA,NA,NA,NA,0,0,2017
2791,Texas State,SBC,1,0,0,1,1,79.17,127.89,2017
2792,Troy,SBC,2,0,0,6,6,79.29,123.9,2017
2793,Louisiana-Monroe,SBC,3,0,0,9,9,78.63,121.55,2017
2794,Georgia State,SBC,4,0,0,8,8,79.34,119.23,2017
2795,Georgia Southern,SBC,5,0,0,7,7,78.89,118.78,2017
2796,Appalachian State,SBC,6,0,0,8,8,79.14,116.78,2017
2797,Arkansas State,SBC,7,0,0,5,5,78.76,114.91,2017
2798,South Alabama,SBC,8,0,0,5,5,78.82,110.24,2017
2799,Louisiana,SBC,9,0,0,4,4,78.52,104.33,2017
2800,Coastal Carolina,SBC,10,0,0,4,4,76.46,96.51,2017
2801,New Mexico State,SBC,11,0,0,3,3,76.64,94.57,2017
2802,Idaho,SBC,12,0,0,2,2,76.85,83.36,2017
2803,Sam Houston State,SLC,1,0,0,5,5,80.6,69.78,2017
2804,Sam Houston State,SLC,1,0,0,5,5,80.6,69.78,2017
2805,Stephen F. Austin,SLC,2,0,0,2,2,77.73,56.96,2017
2806,Lamar,SLC,3,0,0,0,0,76.36,47.23,2017
2807,Houston Baptist,SLC,4,0,0,1,1,78.72,34.26,2017
2808,McNeese State,SLC,5,0,0,1,1,77.9,31.02,2017
2809,Abilene Christian,SLC,6,0,0,0,0,78.59,NA,2017
2810,Northwestern State,SLC,7,0,0,0,0,75.53,21.78,2017
2811,Incarnate Word,SLC,8,0,0,1,1,79.9,NA,2017
2812,Southeastern Louisiana,SLC,9,0,0,0,0,79.03,9.03,2017
2813,Central Arkansas,SLC,10,0,0,0,0,77.63,7.63,2017
2814,Nicholls State,SLC,11,0,0,0,0,76.67,6.67,2017
2815,Mercer,Southern,1,0,0,2,2,77.3,79.49,2017
2816,Chattanooga,Southern,2,0,0,0,0,77.54,60.61,2017
2817,The Citadel,Southern,3,0,0,1,1,77.63,29.98,2017
2818,Western Carolina,Southern,4,0,0,0,0,75.84,28.39,2017
2819,East Tennessee State,Southern,5,0,0,1,1,79.34,27.81,2017
2820,Samford,Southern,6,0,0,1,1,75.47,21.72,2017
2821,Wofford,Southern,7,0,0,0,0,75.87,17.5,2017
2822,Furman,Southern,8,0,0,0,0,76.32,12.6,2017
2823,Elon,Southern,9,0,0,0,0,76.67,6.67,2017
2824,Texas Southern,SW-AC,1,0,0,0,0,77.92,51.76,2017
2825,Prairie View A&M,SW-AC,2,0,0,1,1,76.84,33.37,2017
2826,Jackson State,SW-AC,3,0,0,2,2,84.4,28.73,2017
2827,Alcorn State,SW-AC,4,0,0,1,1,78.48,25.22,2017
2828,Alabama A&M,SW-AC,5,0,0,0,0,75.54,21.83,2017
2829,Southern University,SW-AC,6,0,0,0,0,76.5,12.97,2017
2830,Grambling State,SW-AC,NA,NA,NA,NA,NA,0,0,2017
2831,Alabama State,SW-AC,NA,NA,NA,NA,NA,0,0,2017
2832,Mississippi Valley State,SW-AC,NA,NA,NA,NA,NA,0,0,2017
2833,Clemson,ACC,1,5,7,5,17,93.45,283.67,2018
2834,Miami,ACC,2,1,1,8,10,90.99,280.87,2018
2835,Florida State,ACC,3,0,1,8,9,90.91,265.42,2018
2836,North Carolina,ACC,4,0,7,1,8,87.8,232.27,2018
2837,Virginia Tech,ACC,5,0,7,1,8,87.46,226.01,2018
2838,N.C. State,ACC,6,0,6,1,7,86.58,220.57,2018
2839,Louisville,ACC,7,0,4,1,5,87.02,213.38,2018
2840,Pittsburgh,ACC,8,0,1,2,3,85.84,193.19,2018
2841,Syracuse,ACC,9,0,1,1,2,85.61,189.14,2018
2842,Georgia Tech,ACC,10,0,2,1,3,84.76,185.49,2018
2843,Virginia,ACC,11,0,0,2,2,84.45,178.6,2018
2844,Duke,ACC,12,0,1,1,2,85.74,176.85,2018
2845,Wake Forest,ACC,13,0,0,2,2,84.28,176.31,2018
2846,Boston College,ACC,14,0,1,1,2,83.65,172.47,2018
2847,Texas,Big-12,1,2,1,8,11,92.16,300.06,2018
2848,Oklahoma,Big-12,2,1,1,1,3,90.95,276.62,2018
2849,TCU,Big-12,3,0,5,1,6,87.15,223.19,2018
2850,Baylor,Big-12,4,0,6,1,7,86.77,215.02,2018
2851,Oklahoma State,Big-12,5,0,2,2,4,86.52,209.93,2018
